exam	pi	rewind	acc_legacy	acc	line_adv_sum	ssot_res	legacy_res
3-09'22 hwp	1075	False	23.4	23.4	23.4	0.0	0.0
3-09'22 hwp	1076	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1077	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1078	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1079	False	22.4	22.4	22.4	0.0	0.0
3-09'22 hwp	1080	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1081	False	37.9	37.9	37.9	0.0	0.0
3-09'22 hwp	1082	False	87.1	87.1	87.1	0.0	0.0
3-09'22 hwp	1083	False	37.3	37.3	37.3	0.0	0.0
3-09'22 hwp	1084	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1085	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1086	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1087	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1088	False	57.1	57.1	57.1	0.0	0.0
3-09'22 hwp	1089	False	136.3	136.3	136.3	0.0	0.0
3-09'22 hwp	1090	False	23.4	23.4	23.4	0.0	0.0
3-09'22 hwp	1091	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1092	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1093	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1094	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1095	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	1096	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	1097	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1098	False	23.4	23.4	23.4	0.0	0.0
3-09'22 hwp	1099	False	27.1	27.1	27.1	0.0	0.0
3-09'22 hwp	1100	False	21.0	21.0	21.0	0.0	0.0
3-09'22 hwp	1101	False	27.1	27.1	27.1	0.0	0.0
3-09'22 hwp	1102	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1103	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1104	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1105	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1106	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1107	False	40.4	40.4	40.4	0.0	0.0
3-09'22 hwp	1108	False	40.8	40.8	40.8	0.0	0.0
3-09'22 hwp	1109	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1110	False	22.8	22.8	22.8	0.0	0.0
3-09'22 hwp	1111	False	42.8	42.8	42.8	0.0	0.0
3-09'22 hwp	1112	False	40.8	40.8	40.8	0.0	0.0
3-09'22 hwp	1113	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1114	False	22.8	22.8	22.8	0.0	0.0
3-09'22 hwp	1115	False	253.2	253.2	259.2	-6.0	-6.0
3-09'22 hwp	1116	False	22.8	22.8	22.8	0.0	0.0
3-09'22 hwp	1117	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1118	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1119	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1120	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	1121	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	1122	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	1123	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1124	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	1125	False	237.2	237.2	243.2	-6.0	-6.0
3-09'22 hwp	1126	False	231.0	231.0	237.1	-6.1	-6.1
3-09'22 hwp	1127	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1128	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	1129	False	22.0	22.0	22.0	0.0	0.0
3-09'22 hwp	1130	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	1131	False	315.2	315.2	315.2	0.0	0.0
3-09'22 hwp	1132	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1133	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1134	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1135	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1136	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1137	False	58.8	58.8	58.8	0.0	0.0
3-09'22 hwp	1138	False	22.8	22.8	22.8	0.0	0.0
3-09'22 hwp	1139	False	26.5	26.5	26.5	0.0	0.0
3-09'22 hwp	1140	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1141	False	21.9	21.9	21.9	0.0	0.0
3-09'22 hwp	1142	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1143	False	21.8	21.8	21.8	0.0	0.0
3-09'22 hwp	1144	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	1145	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1146	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1147	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1148	False	21.9	21.9	21.9	0.0	0.0
3-09'22 hwp	1149	False	22.8	22.8	22.8	0.0	0.0
3-09'22 hwp	1150	False	22.8	22.8	22.8	0.0	0.0
3-09'22 hwp	1151	False	22.8	22.8	22.8	0.0	0.0
3-09'22 hwp	1152	False	43.2	43.2	43.2	0.0	0.0
3-09'22 hwp	1153	False	26.5	26.5	26.5	0.0	0.0
3-09'22 hwp	1154	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1155	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	1156	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1157	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1158	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	1159	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1160	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	1161	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1162	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1163	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1164	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1165	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1166	False	54.1	54.1	54.1	0.0	0.0
3-09'22 hwp	1167	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1168	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1169	False	256.3	256.3	256.3	0.0	0.0
3-09'22 hwp	1170	False	40.8	40.8	40.8	0.0	0.0
3-09'22 hwp	1171	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1172	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	1173	False	22.8	22.8	22.8	0.0	0.0
3-09'22 hwp	1174	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	1175	True	427.3	495.5	495.5	0.0	-68.2
3-09'22 hwp	1176	False	118.9	118.9	124.9	-6.0	-6.0
3-09'22 hwp	1177	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1178	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1179	False	35.4	35.4	35.4	0.0	0.0
3-09'22 hwp	1180	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	1181	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	419	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	420	False	30.5	30.5	30.5	0.0	0.0
3-10'22 hwp	421	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	422	False	40.0	40.0	40.0	0.0	0.0
3-10'22 hwp	423	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	424	False	22.4	22.4	22.4	0.0	0.0
3-10'22 hwp	425	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	426	False	22.4	22.4	22.4	0.0	0.0
3-10'22 hwp	427	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	428	False	28.2	28.2	28.2	0.0	0.0
3-10'22 hwp	429	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	430	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	431	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	432	False	35.4	35.4	35.4	0.0	0.0
3-10'22 hwp	433	False	35.4	35.4	35.4	0.0	0.0
3-10'22 hwp	434	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	435	False	21.5	21.5	21.5	0.0	0.0
3-10'22 hwp	436	False	21.0	21.0	21.0	0.0	0.0
3-10'22 hwp	437	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	438	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	439	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	440	False	21.8	21.8	21.8	0.0	0.0
3-10'22 hwp	441	False	19.8	19.8	19.8	0.0	0.0
3-10'22 hwp	442	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	443	False	54.1	54.1	54.1	0.0	0.0
3-10'22 hwp	444	False	111.3	111.3	113.9	-2.6	-2.6
3-10'22 hwp	445	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	446	False	77.1	77.1	79.5	-2.4	-2.4
3-10'22 hwp	447	False	109.2	109.2	115.2	-6.0	-6.0
3-10'22 hwp	448	False	38.7	38.7	38.7	0.0	0.0
3-10'22 hwp	449	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	450	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	451	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	452	False	36.1	36.1	36.1	0.0	0.0
3-10'22 hwp	453	False	36.1	36.1	36.1	0.0	0.0
3-10'22 hwp	454	False	54.1	54.1	54.1	0.0	0.0
3-10'22 hwp	455	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	456	False	41.6	41.6	43.1	-1.5	-1.5
3-10'22 hwp	457	False	41.1	41.1	41.1	0.0	0.0
3-10'22 hwp	458	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	459	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	460	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	461	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	462	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	463	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	464	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	465	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	466	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	467	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	468	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	469	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	470	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	471	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	472	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	473	True	20.4	40.8	40.8	0.0	-20.4
3-10'22 hwp	474	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	475	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	476	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	477	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	478	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	479	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	480	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	481	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	482	False	37.4	37.4	37.4	0.0	0.0
3-10'22 hwp	483	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	484	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	485	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	486	False	28.2	28.2	28.2	0.0	0.0
3-10'22 hwp	487	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	488	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	489	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	490	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	491	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	492	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	493	False	36.1	36.1	36.1	0.0	0.0
3-10'22 hwp	494	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	495	False	36.1	36.1	36.1	0.0	0.0
3-10'22 hwp	496	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	497	False	36.1	36.1	36.1	0.0	0.0
3-10'22 hwp	498	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	499	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	500	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	501	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	502	False	51.7	51.7	51.7	0.0	0.0
3-10'22 hwp	503	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	504	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	505	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	506	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	507	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	508	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	509	False	51.7	51.7	51.7	0.0	0.0
3-10'22 hwp	510	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	511	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	512	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	513	False	38.5	38.5	18.0	20.5	20.5
3-10'22 hwp	514	False	82.4	82.4	82.4	0.0	0.0
3-10'22 hwp	515	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	516	False	39.2	39.2	39.2	0.0	0.0
3-10'22 hwp	517	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	518	False	39.2	39.2	39.2	0.0	0.0
3-10'22 hwp	519	False	54.1	54.1	54.1	0.0	0.0
3-10'22 hwp	520	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	521	False	36.0	36.0	36.0	0.0	0.0
3-10'22 hwp	522	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	523	False	38.4	38.4	38.4	0.0	0.0
3-10'22 hwp	524	False	35.4	35.4	35.4	0.0	0.0
3-10'22 hwp	525	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	526	False	37.8	37.8	37.8	0.0	0.0
3-10'22 hwp	527	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	528	False	35.4	35.4	35.4	0.0	0.0
3-10'22 hwp	529	False	35.4	35.4	35.4	0.0	0.0
3-10'22 hwp	530	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	531	False	54.7	54.7	54.7	0.0	0.0
3-10'22 hwp	532	False	36.1	36.1	36.1	0.0	0.0
3-10'22 hwp	533	False	75.6	75.6	75.6	0.0	0.0
3-10'22 hwp	534	True	72.1	202.8	202.8	0.0	-130.7
3-10'22 hwp	535	False	341.8	341.8	323.7	18.1	18.1
3-10'22 hwp	536	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	537	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	538	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	539	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	540	False	121.9	121.9	121.9	0.0	0.0
3-10'22 hwp	541	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	542	False	40.8	40.8	40.8	0.0	0.0
3-10'22 hwp	543	False	38.4	38.4	38.4	0.0	0.0
3-10'22 hwp	544	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	545	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	546	False	54.0	54.0	54.0	0.0	0.0
3-10'22 hwp	547	False	22.4	22.4	22.4	0.0	0.0
3-10'22 hwp	548	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	549	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	550	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	551	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	552	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	553	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	554	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	555	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	556	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	557	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	558	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	559	False	38.5	38.5	18.0	20.5	20.5
3-10'22 hwp	560	False	42.7	42.7	42.7	0.0	0.0
3-10'22 hwp	561	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	562	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	563	False	21.5	21.5	21.5	0.0	0.0
3-10'22 hwp	564	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	565	False	21.0	21.0	21.0	0.0	0.0
3-10'22 hwp	566	False	21.5	21.5	21.5	0.0	0.0
3-10'22 hwp	567	False	21.0	21.0	21.0	0.0	0.0
3-10'22 hwp	568	False	36.1	36.1	36.1	0.0	0.0
3-10'22 hwp	569	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	570	False	38.5	38.5	38.5	0.0	0.0
3-10'22 hwp	571	False	38.5	38.5	38.5	0.0	0.0
3-10'22 hwp	572	False	38.5	38.5	38.5	0.0	0.0
3-10'22 hwp	573	False	38.5	38.5	38.5	0.0	0.0
3-10'22 hwp	574	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	575	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	576	False	21.5	21.5	21.5	0.0	0.0
3-10'22 hwp	577	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	578	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	579	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	580	False	36.7	36.7	36.7	0.0	0.0
3-10'22 hwp	581	False	24.4	24.4	24.4	0.0	0.0
3-10'22 hwp	582	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	583	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	584	False	28.0	28.0	28.0	0.0	0.0
3-10'22 hwp	585	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	586	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	587	False	34.8	34.8	34.8	0.0	0.0
3-10'22 hwp	588	False	34.8	34.8	34.8	0.0	0.0
3-10'22 hwp	589	False	34.8	34.8	34.8	0.0	0.0
3-10'22 hwp	590	False	34.8	34.8	34.8	0.0	0.0
3-10'22 hwp	591	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	592	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	593	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	594	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	595	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	596	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	597	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	598	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	599	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	600	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	601	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	602	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	603	False	36.1	36.1	36.1	0.0	0.0
3-10'22 hwp	604	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	605	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	606	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	607	False	35.0	35.0	35.0	0.0	0.0
3-10'22 hwp	608	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	609	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	610	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	611	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	612	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	613	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	614	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	615	False	35.4	35.4	35.4	0.0	0.0
3-10'22 hwp	616	False	53.5	53.5	53.5	0.0	0.0
3-10'22 hwp	617	False	35.4	35.4	35.4	0.0	0.0
3-10'22 hwp	618	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	619	False	35.4	35.4	35.4	0.0	0.0
3-10'22 hwp	620	False	67.3	67.3	67.3	0.0	0.0
3-10'22 hwp	621	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	622	False	39.5	39.5	39.5	0.0	0.0
3-10'22 hwp	623	False	35.6	35.6	35.6	0.0	0.0
3-10'22 hwp	624	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	625	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	626	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	627	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	628	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	629	False	31.8	31.8	31.8	0.0	0.0
3-10'22 hwp	630	False	54.1	54.1	54.1	0.0	0.0
3-10'22 hwp	631	False	36.1	36.1	36.1	0.0	0.0
3-10'22 hwp	632	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	633	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	634	False	36.1	36.1	36.1	0.0	0.0
3-10'22 hwp	635	False	188.9	188.9	188.9	0.0	0.0
3-10'22 hwp	636	False	237.8	237.8	237.8	0.0	0.0
3-10'22 hwp	637	False	241.1	241.1	241.1	0.0	0.0
3-10'22 hwp	638	False	21.0	21.0	21.0	0.0	0.0
3-10'22 hwp	639	False	21.0	21.0	21.0	0.0	0.0
3-10'22 hwp	640	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	641	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	642	False	21.5	21.5	21.5	0.0	0.0
3-10'22 hwp	643	False	21.0	21.0	21.0	0.0	0.0
3-10'22 hwp	644	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	645	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	646	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	647	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	648	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	649	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	650	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	651	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	652	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	653	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	654	False	215.6	215.6	215.6	0.0	0.0
3-10'22 hwp	655	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	656	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	657	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	658	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	659	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	660	False	31.8	31.8	31.8	0.0	0.0
3-10'22 hwp	661	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	662	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	663	False	160.6	160.6	160.6	0.0	0.0
3-10'22 hwp	664	False	36.1	36.1	36.1	0.0	0.0
3-10'22 hwp	665	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	666	False	40.1	40.1	40.1	0.0	0.0
3-10'22 hwp	667	False	21.0	21.0	21.0	0.0	0.0
3-10'22 hwp	668	False	42.1	42.1	42.1	0.0	0.0
3-10'22 hwp	669	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	670	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	671	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	672	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	673	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	674	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	675	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	676	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	677	False	35.4	35.4	35.4	0.0	0.0
3-10'22 hwp	678	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	679	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	680	False	38.1	38.1	38.1	0.0	0.0
3-10'22 hwp	681	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	682	False	22.5	22.5	22.5	0.0	0.0
3-10'22 hwp	683	False	20.5	20.5	20.5	0.0	0.0
3-10'22 hwp	684	False	20.0	20.0	20.0	0.0	0.0
3-10'22 hwp	685	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	686	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	687	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	688	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	689	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	690	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	691	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	692	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	693	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	694	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	695	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	696	False	51.7	51.7	51.7	0.0	0.0
3-10'22 hwp	697	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	698	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	699	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	700	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	701	False	51.7	51.7	51.7	0.0	0.0
3-10'22 hwp	702	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	703	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	704	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	705	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	706	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	707	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	708	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	709	False	20.4	20.4	20.4	0.0	0.0
3-10'22 hwp	710	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	711	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	712	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	713	False	18.0	18.0	18.0	0.0	0.0
3-10'22 hwp	714	False	33.6	33.6	33.6	0.0	0.0
3-10'22 hwp	715	False	38.5	38.5	18.0	20.5	20.5
3-10'22 hwp	716	False	36.1	36.1	36.1	0.0	0.0
3-10'22 hwp	717	False	18.0	18.0	18.0	0.0	0.0
